algebra/linear_solve.rs	60		solve_homogeneous_modular	pub fn solve_homogeneous_modular( matrix_builder: MatrixBuilder, plan: ModularSolvePlan, ) -> ModularNullspaceResult
algebra/linear_solve.rs	109		solve_inhomogeneous_modular	pub fn solve_inhomogeneous_modular( matrix_builder: MatrixBuilder, rhs: VectorQ, plan: ModularSolvePlan, ) -> ModularSolveResult
algebra/modular.rs	26		choose_prime_avoiding_denominators	pub fn choose_prime_avoiding_denominators(polys: &[SparsePolynomialQ], seed: u64) -> Prime
algebra/modular.rs	34		reduce_q_to_fp	pub fn reduce_q_to_fp(p: &SparsePolynomialQ, prime: Prime) -> SparsePolynomialFp
algebra/modular.rs	50		lift_fp_coeff	pub fn lift_fp_coeff(c: Fp, prime: Prime) -> IntegerRepresentative
algebra/modular.rs	59		next_prime_at_or_after	pub fn next_prime_at_or_after(n: u64) -> Prime
algebra/modular.rs	67		next_prime_after	pub fn next_prime_after(p: Prime) -> Prime
algebra/modular.rs	71		add_mod	pub fn add_mod(a: u64, b: u64, prime: Prime) -> u64
algebra/modular.rs	75		sub_mod	pub fn sub_mod(a: u64, b: u64, prime: Prime) -> u64
algebra/modular.rs	79		mul_mod	pub fn mul_mod(a: u64, b: u64, prime: Prime) -> u64
algebra/modular.rs	83		inv_mod_u64	pub fn inv_mod_u64(a: u64, prime: Prime) -> Option<u64>
algebra/modular.rs	91		reduce_bigint_mod	pub fn reduce_bigint_mod(value: &BigInt, prime: Prime) -> u64
algebra/modular.rs	100		reduce_rational_coeff	pub fn reduce_rational_coeff(num: &BigInt, den: &BigInt, prime: Prime) -> u64
algebra/monomial_order.rs	20	MonomialOrder	compare	pub fn compare(&self, a: &Monomial, b: &Monomial) -> Ordering
algebra/monomial_order.rs	41		elimination_order	pub fn elimination_order(eliminate: &[VariableId], keep: &[VariableId]) -> MonomialOrder
algebra/monomial_order.rs	48		grevlex_order	pub fn grevlex_order(vars: &[VariableId]) -> MonomialOrder
algebra/monomial_order.rs	52		lex_order	pub fn lex_order(vars: &[VariableId]) -> MonomialOrder
algebra/monomial_order.rs	56		block_order	pub fn block_order(blocks: Vec<Vec<VariableId>>) -> MonomialOrder
algebra/norm_trace.rs	48	UniOrMultiPolynomialQ	as_multivariate	pub fn as_multivariate(&self) -> &SparsePolynomialQ
algebra/norm_trace.rs	53	UniOrMultiPolynomialQ	into_multivariate	pub fn into_multivariate(self) -> SparsePolynomialQ
algebra/norm_trace.rs	60		detect_explicit_tower	pub fn detect_explicit_tower( relations: &[SparsePolynomialQ], exported: &[VariableId], ) -> Option<TowerDescription>
algebra/norm_trace.rs	79		detect_explicit_tower_plan	pub fn detect_explicit_tower_plan( relations: &[SparsePolynomialQ], exported: &[VariableId], ) -> Option<TowerPlanDescription>
algebra/norm_trace.rs	188		norm_of_target_minus_expression	pub fn norm_of_target_minus_expression( tower: &TowerDescription, target_expr: SparsePolynomialQ, ) -> Result<UniOrMultiPolynomialQ, SolverError>
algebra/norm_trace.rs	221		norm_relation_for_tower_plan	pub fn norm_relation_for_tower_plan( tower: &TowerPlanDescription, ) -> Result<UniOrMultiPolynomialQ, SolverError>
algebra/norm_trace.rs	272		verify_norm_relation	pub fn verify_norm_relation(tower: &TowerDescription, relation: &SparsePolynomialQ) -> bool
algebra/norm_trace.rs	282		verify_norm_tower_plan_relation	pub fn verify_norm_tower_plan_relation( tower: &TowerPlanDescription, relation: &SparsePolynomialQ, ) -> bool
algebra/normal_form.rs	17		normal_form	pub fn normal_form( p: &SparsePolynomialQ, basis: &[SparsePolynomialQ], order: &MonomialOrder, ) -> SparsePolynomialQ
algebra/normal_form.rs	25		verify_membership_by_certificate	pub fn verify_membership_by_certificate( g: &SparsePolynomialQ, cert: &MembershipCertificate, relations: &[SparsePolynomialQ], ) -> bool
algebra/polynomial_ops.rs	21		leading_term	pub fn leading_term(p: &SparsePolynomialQ, order: &MonomialOrder) -> Option<TermQ>
algebra/polynomial_ops.rs	29		s_polynomial	pub fn s_polynomial( f: &SparsePolynomialQ, g: &SparsePolynomialQ, order: &MonomialOrder, ) -> SparsePolynomialQ
algebra/polynomial_ops.rs	58		reduce_by_set	pub fn reduce_by_set( f: &SparsePolynomialQ, gs: &[SparsePolynomialQ], order: &MonomialOrder, ) -> ReductionResult
algebra/polynomial_ops.rs	105		content_primitive_part	pub fn content_primitive_part(f: &SparsePolynomialQ) -> (RationalQ, SparsePolynomialQ)
algebra/quotient.rs	111		build_debug_explicit_target_quotient_handle	pub fn build_debug_explicit_target_quotient_handle( input: DebugQuotientHandleInput, ) -> Result<DebugExplicitTargetQuotientHandle, SolverError>
algebra/quotient.rs	124		build_production_target_relevant_quotient_handle	pub fn build_production_target_relevant_quotient_handle( input: ProductionQuotientHandleInput, ) -> Result<ProductionProvenancedTargetQuotientHandle, SolverError>
algebra/quotient.rs	153	ProductionProvenancedTargetQuotientHandle	authorized_relation_hash	pub fn authorized_relation_hash(&self) -> Hash
algebra/quotient.rs	156	ProductionProvenancedTargetQuotientHandle	action_column_certificate	pub fn action_column_certificate( &self, variable: VariableId, basis_index: usize, ) -> Option<&ActionColumnCertificate>
algebra/quotient.rs	261		unit_vector	pub fn unit_vector(width: usize, index: usize) -> VectorQ
algebra/quotient.rs	269		zero_vector	pub fn zero_vector(width: usize) -> VectorQ
algebra/quotient.rs	275		vector_add	pub fn vector_add(a: &VectorQ, b: &VectorQ) -> VectorQ
algebra/quotient.rs	287		vector_scale	pub fn vector_scale(v: &VectorQ, c: &crate::types::rational::RationalQ) -> VectorQ
algebra/quotient.rs	293		vector_hash	pub fn vector_hash(v: &VectorQ) -> Hash
algebra/quotient.rs	300		hash_authorized_relations	pub fn hash_authorized_relations(relations: &[SparsePolynomialQ]) -> Hash
algebra/quotient.rs	310		normal_form_basis_certificate	pub fn normal_form_basis_certificate( basis_polynomials: &[SparsePolynomialQ], source_relation_authorization_hash: Hash, ) -> NormalFormBasisCertificate
algebra/quotient.rs	367		make_action_column_certificate	pub fn make_action_column_certificate( variable: VariableId, basis_index: usize, basis_polynomials: &[SparsePolynomialQ], authorized_relations: &[SparsePolynomialQ], source_relation_authorization_hash: Hash, normal_form_vector: VectorQ, membership_certificate: MembershipCertificate, ) -> Result<ActionColumnCertificate, SolverError>
algebra/quotient.rs	402		monomial_basis_polynomials	pub fn monomial_basis_polynomials(var: VariableId, size: usize) -> Vec<SparsePolynomialQ>
algebra/rational_reconstruction.rs	25		reconstruct_rational	pub fn reconstruct_rational( a_mod_m: ModInteger, modulus: BigInt, height_bound: Option<usize>, ) -> Option<RationalQ>
algebra/rational_reconstruction.rs	61		reconstruct_polynomial	pub fn reconstruct_polynomial( mod_poly_data: ModPolynomialData, modulus: BigInt, ) -> Option<SparsePolynomialQ>
algebra/real_root.rs	18		sturm_sequence	pub fn sturm_sequence(p: &UniPolynomialQ) -> Vec<UniPolynomialQ>
algebra/real_root.rs	40		isolate_real_roots_sturm	pub fn isolate_real_roots_sturm(p: &UniPolynomialQ) -> Result<Vec<RealRootRecord>, SolverError>
algebra/real_root.rs	44		isolate_real_roots_sturm_with_max_width	pub fn isolate_real_roots_sturm_with_max_width( p: &UniPolynomialQ, max_width: RationalQ, ) -> Result<Vec<RealRootRecord>, SolverError>
algebra/real_root.rs	87		isolate_real_roots_descartes	pub fn isolate_real_roots_descartes( p: &UniPolynomialQ, ) -> Result<Vec<RealRootRecord>, SolverError>
algebra/regular_chain.rs	58		local_regular_chain_decomposition	pub fn local_regular_chain_decomposition( input: RegularChainInput, ) -> Result<RegularChainDAG, SolverError>
algebra/regular_chain.rs	128		project_chain_to_variables	pub fn project_chain_to_variables( chain: &RegularChain, keep: &[VariableId], ) -> Result<ProjectionGenerators, SolverError>
algebra/regular_chain.rs	186		combine_chain_projections	pub fn combine_chain_projections( chains: &[ProjectionGenerators], semantics: UnionSemantics, ) -> Result<Vec<SparsePolynomialQ>, SolverError>
algebra/resultant.rs	82		support_sets	pub fn support_sets(polys: &[SparsePolynomialQ]) -> Vec<MonomialSupport>
algebra/resultant.rs	86		build_sparse_resultant_template	pub fn build_sparse_resultant_template( input: ResultantInput, ) -> Result<ResultantTemplate, SolverError>
algebra/resultant.rs	167		compute_resultant_relation	pub fn compute_resultant_relation( template: &ResultantTemplate, options: ModularOptions, ) -> Result<ResultantRelation, SolverError>
algebra/resultant.rs	190		verify_resultant_certificate	pub fn verify_resultant_certificate(cert: &SparseResultantCertificate) -> bool
algebra/sign.rs	24		sign_at_algebraic_root	pub fn sign_at_algebraic_root(poly: &UniPolynomialQ, root: &RealRootRecord) -> SignDetermination
algebra/sign.rs	57		thom_encoding	pub fn thom_encoding(poly: &UniPolynomialQ, root: &RealRootRecord) -> ThomEncoding
algebra/sparse_matrix.rs	18		build_sparse_matrix_fp	pub fn build_sparse_matrix_fp(rows: Vec<SparseRowFp>, ncols: usize) -> SparseMatrixFp
algebra/sparse_matrix.rs	36		row_echelon_sparse_fp	pub fn row_echelon_sparse_fp(m: &SparseMatrixFp, prime: Prime) -> EchelonResultFp
algebra/sparse_matrix.rs	47		nullspace_sparse_fp	pub fn nullspace_sparse_fp(m: &SparseMatrixFp, prime: Prime) -> Vec<VectorFp>
algebra/sparse_matrix.rs	70		rank_sparse_fp	pub fn rank_sparse_fp(m: &SparseMatrixFp, prime: Prime) -> usize
